vid,yid,start,end,raw-text,tokenized-text,gloss,split,start_time,end_time,total_start_sec,total_end_sec,filename
BLVDbsj7Xo4-00:07:42.002-00:07:59.144,BLVDbsj7Xo4,00:07:42.002,00:07:59.144,There were massive protests after journalists released hundreds of pages of very offensive text messages he sent people in his inner circle.,there were massive protests after journalists released hundreds of pages of very offensive text messages he sent people in his inner circle,,train,1900-01-01 00:07:42.002,1900-01-01 00:07:59.144,462.002,479.144,video(462.002-479.144).mp4
BLVDbsj7Xo4-00:07:59.144-00:08:06.151,BLVDbsj7Xo4,00:07:59.144,00:08:06.151,There were massive celebrations by people frustrated with his leadership.,there were massive celebrations by people frustrated with his leadership,,train,1900-01-01 00:07:59.144,1900-01-01 00:08:06.151,479.144,486.151,video(479.144-486.151).mp4
BLVDbsj7Xo4-00:08:06.151-00:08:11.699,BLVDbsj7Xo4,00:08:06.151,00:08:11.699,It is not yet clear who will take over as governor.,it is not yet clear who will take over as governor,,train,1900-01-01 00:08:06.151,1900-01-01 00:08:11.699,486.151,491.699,video(486.151-491.699).mp4
BLVDbsj7Xo4-00:08:30.759-00:08:46.399,BLVDbsj7Xo4,00:08:30.759,00:08:46.399,"President Trump sparked a controversy by tweeting that Baltimore is a disgusting, dangerous place that is infested with rats and rodents.",president trump sparked a controversy by tweeting that baltimore is a disgusting dangerous place that is infested with rats and rodents,,train,1900-01-01 00:08:30.759,1900-01-01 00:08:46.399,510.759,526.399,video(510.759-526.399).mp4
BLVDbsj7Xo4-00:08:46.399-00:08:56.869,BLVDbsj7Xo4,00:08:46.399,00:08:56.869,"He was targeting U.S. Rep. Elijah Cummings (D), who represents Baltimore.",he was targeting u.s. rep. elijah cummings d who represents baltimore,,train,1900-01-01 00:08:46.399,1900-01-01 00:08:56.869,526.399,536.869,video(526.399-536.869).mp4
BLVDbsj7Xo4-00:08:56.869-00:09:19.600,BLVDbsj7Xo4,00:08:56.869,00:09:19.600,"Rep. Cummings, in his role as Chairman of the House Oversight Committee, said there were terrible conditions at U.S. border facilities with children defecating on themselves and being without showers.",rep. cummings in his role as chairman of the house oversight committee said there were terrible conditions at u.s. border facilities with children defecating on themselves and being without showers,,train,1900-01-01 00:08:56.869,1900-01-01 00:09:19.600,536.869,559.6,video(536.869-559.6).mp4
BLVDbsj7Xo4-00:09:19.600-00:09:23.770,BLVDbsj7Xo4,00:09:19.600,00:09:23.770,So Trump fired back at him with the Baltimore tweets.,so trump fired back at him with the baltimore tweets,,train,1900-01-01 00:09:19.600,1900-01-01 00:09:23.770,559.6,563.77,video(559.6-563.77).mp4
BLVDbsj7Xo4-00:09:23.770-00:09:35.448,BLVDbsj7Xo4,00:09:23.770,00:09:35.448,Many Baltimore residents responded on social media to defend their city and condemn Trump's remarks as racist.,many baltimore residents responded on social media to defend their city and condemn trump 's remarks as racist,,train,1900-01-01 00:09:23.770,1900-01-01 00:09:35.448,563.77,575.448,video(563.77-575.448).mp4
BLVDbsj7Xo4-00:09:35.448-00:09:41.538,BLVDbsj7Xo4,00:09:35.448,00:09:41.538,Baltimore's residents are 53% African-American.,baltimore 's residents are 53% african-american,,train,1900-01-01 00:09:35.448,1900-01-01 00:09:41.538,575.448,581.538,video(575.448-581.538).mp4
BLVDbsj7Xo4-00:09:41.538-00:09:42.361,BLVDbsj7Xo4,00:09:41.538,00:09:42.361,Rev.,rev.,,train,1900-01-01 00:09:41.538,1900-01-01 00:09:42.361,581.538,582.361,video(581.538-582.361).mp4
BLVDbsj7Xo4-00:09:42.361-00:09:54.927,BLVDbsj7Xo4,00:09:42.361,00:09:54.927,"Al Sharpton said Trump has a ""venom for blacks and people of color.""",al sharpton said trump has a venom for blacks and people of color,,train,1900-01-01 00:09:42.361,1900-01-01 00:09:54.927,582.361,594.927,video(582.361-594.927).mp4
BLVDbsj7Xo4-00:09:54.927-00:10:02.350,BLVDbsj7Xo4,00:09:54.927,00:10:02.350,"Trump responded by saying Sharpton hated ""Whites &amp; Cops"".",trump responded by saying sharpton hated whites & amp cops,,train,1900-01-01 00:09:54.927,1900-01-01 00:10:02.350,594.927,602.35,video(594.927-602.35).mp4
BLVDbsj7Xo4-00:10:02.350-00:10:24.248,BLVDbsj7Xo4,00:10:02.350,00:10:24.248,The Baltimore Sun wrote an editorial that said Trump is a rat - that it is better to have some vermin living in your neighborhood than to be one.,the baltimore sun wrote an editorial that said trump is a rat that it is better to have some vermin living in your neighborhood than to be one,,train,1900-01-01 00:10:02.350,1900-01-01 00:10:24.248,602.35,624.248,video(602.35-624.248).mp4
BLVDbsj7Xo4-00:10:24.248-00:10:32.548,BLVDbsj7Xo4,00:10:24.248,00:10:32.548,Trump responded by saying Rep. Cummings is a racist.,trump responded by saying rep. cummings is a racist,,train,1900-01-01 00:10:24.248,1900-01-01 00:10:32.548,624.248,632.548,video(624.248-632.548).mp4
BLVDbsj7Xo4-00:10:32.548-00:10:48.688,BLVDbsj7Xo4,00:10:32.548,00:10:48.688,"He also pointed to Sen. Bernie Sanders' remarks in 2015 in which he said Baltimore was like a third-world country, and said he should be labeled as a racist.",he also pointed to sen. bernie sanders remarks in 2015 in which he said baltimore was like a third world country and said he should be labeled as a racist,,train,1900-01-01 00:10:32.548,1900-01-01 00:10:48.688,632.548,648.688,video(632.548-648.688).mp4
BLVDbsj7Xo4-00:10:48.688-00:11:08.167,BLVDbsj7Xo4,00:10:48.688,00:11:08.167,Bernie responded to this by saying that Trump's lies and racism never ends - that his remarks were based on his efforts to help Baltimore while Trump's remarks were an attack.,bernie responded to this by saying that trump 's lies and racism never ends that his remarks were based on his efforts to help baltimore while trump 's remarks were an attack,,train,1900-01-01 00:10:48.688,1900-01-01 00:11:08.167,648.688,668.167,video(648.688-668.167).mp4
BLVDbsj7Xo4-00:11:08.167-00:11:17.009,BLVDbsj7Xo4,00:11:08.167,00:11:17.009,This is the second major race-related controversy with Trump in the past two weeks.,this is the second major race related controversy with trump in the past two weeks,,train,1900-01-01 00:11:08.167,1900-01-01 00:11:17.009,668.167,677.009,video(668.167-677.009).mp4
BLVDbsj7Xo4-00:11:17.009-00:11:29.020,BLVDbsj7Xo4,00:11:17.009,00:11:29.020,The first one was about Trump telling four U.S. Congresswomen of color to go back to the place where they originally came from.,the first one was about trump telling four u.s. congresswomen of color to go back to the place where they originally came from,,train,1900-01-01 00:11:17.009,1900-01-01 00:11:29.020,677.009,689.02,video(677.009-689.02).mp4
BLVDbsj7Xo4-00:11:34.235-00:12:00.094,BLVDbsj7Xo4,00:11:34.235,00:12:00.094,"Two young American men from California, ages 18 and 19, are detained by police in Italy and accused of murdering an Italian police officer Mario Cerciello Rega (35) in Rome.",two young american men from california ages 18 and 19 are detained by police in italy and accused of murdering an italian police officer mario cerciello rega 35 in rome,,train,1900-01-01 00:11:34.235,1900-01-01 00:12:00.094,694.235,720.094,video(694.235-720.094).mp4
BLVDbsj7Xo4-00:12:00.094-00:12:14.442,BLVDbsj7Xo4,00:12:00.094,00:12:14.442,Rega was a part of Italy's Carabinieri paramilitary corps and was married two months ago.,rega was a part of italy 's carabinieri paramilitary corps and was married two months ago,,train,1900-01-01 00:12:00.094,1900-01-01 00:12:14.442,720.094,734.442,video(720.094-734.442).mp4
BLVDbsj7Xo4-00:12:14.442-00:12:27.996,BLVDbsj7Xo4,00:12:14.442,00:12:27.996,The American suspects' names are Gabriel Natale-Hjorth and Finnegan Elder.,the american suspects names are gabriel natale-hjorth and finnegan elder,,train,1900-01-01 00:12:14.442,1900-01-01 00:12:27.996,734.442,747.996,video(734.442-747.996).mp4
BLVDbsj7Xo4-00:12:27.996-00:12:31.292,BLVDbsj7Xo4,00:12:27.996,00:12:31.292,Both graduated from high school last year.,both graduated from high school last year,,train,1900-01-01 00:12:27.996,1900-01-01 00:12:31.292,747.996,751.292,video(747.996-751.292).mp4
BLVDbsj7Xo4-00:12:31.292-00:12:45.139,BLVDbsj7Xo4,00:12:31.292,00:12:45.139,"News reports say the two Americans bought drugs from a dealer, but when they saw that the drugs were fake, stole the dealer's backpack.",news reports say the two americans bought drugs from a dealer but when they saw that the drugs were fake stole the dealer 's backpack,,train,1900-01-01 00:12:31.292,1900-01-01 00:12:45.139,751.292,765.139,video(751.292-765.139).mp4
BLVDbsj7Xo4-00:12:45.139-00:12:47.975,BLVDbsj7Xo4,00:12:45.139,00:12:47.975,The dealer called the police.,the dealer called the police,,train,1900-01-01 00:12:45.139,1900-01-01 00:12:47.975,765.139,767.975,video(765.139-767.975).mp4
BLVDbsj7Xo4-00:12:47.975-00:13:08.370,BLVDbsj7Xo4,00:12:47.975,00:13:08.370,"Rega and another officer were dressed in plainclothes and approached the Americans, but there was a fight, and Rega was stabbed several times and died after being transported to the hospital.",rega and another officer were dressed in plainclothes and approached the americans but there was a fight and rega was stabbed several times and died after being transported to the hospital,,train,1900-01-01 00:12:47.975,1900-01-01 00:13:08.370,767.975,788.37,video(767.975-788.37).mp4
BLVDbsj7Xo4-00:13:08.370-00:13:17.337,BLVDbsj7Xo4,00:13:08.370,00:13:17.337,Police said they found a large knife in the hotel room the Americans were in.,police said they found a large knife in the hotel room the americans were in,,train,1900-01-01 00:13:08.370,1900-01-01 00:13:17.337,788.37,797.337,video(788.37-797.337).mp4
BLVDbsj7Xo4-00:13:17.337-00:13:30.518,BLVDbsj7Xo4,00:13:17.337,00:13:30.518,"There was an image that showed one of the American suspects handcuffed and blindfolded, which sparked criticism.",there was an image that showed one of the american suspects handcuffed and blindfolded which sparked criticism,,train,1900-01-01 00:13:17.337,1900-01-01 00:13:30.518,797.337,810.518,video(797.337-810.518).mp4
BLVDbsj7Xo4-00:13:30.518-00:13:40.693,BLVDbsj7Xo4,00:13:30.518,00:13:40.693,The Americans could be detained for the rest of the investigation because they are considered flight risks.,the americans could be detained for the rest of the investigation because they are considered flight risks,,train,1900-01-01 00:13:30.518,1900-01-01 00:13:40.693,810.518,820.693,video(810.518-820.693).mp4
BLVDbsj7Xo4-00:13:42.363-00:13:44.140,BLVDbsj7Xo4,00:13:42.363,00:13:44.140,That is all for today.,that is all for today,,train,1900-01-01 00:13:42.363,1900-01-01 00:13:44.140,822.363,824.14,video(822.363-824.14).mp4
BLVDbsj7Xo4-00:13:44.140-00:13:47.618,BLVDbsj7Xo4,00:13:44.140,00:13:47.618,"Again, it s good to be back in the studio!",again it s good to be back in the studio,,train,1900-01-01 00:13:44.140,1900-01-01 00:13:47.618,824.14,827.618,video(824.14-827.618).mp4
BLVDbsj7Xo4-00:13:47.618-00:13:51.038,BLVDbsj7Xo4,00:13:47.618,00:13:51.038,See you tomorrow and stay with the light!,see you tomorrow and stay with the light,,train,1900-01-01 00:13:47.618,1900-01-01 00:13:51.038,827.618,831.038,video(827.618-831.038).mp4
BLVDbsj7Xo4-00:13:51.038-00:13:52.873,BLVDbsj7Xo4,00:13:51.038,00:13:52.873,Captioned by www.aslcaptions.com,captioned by www.aslcaptions.com,,train,1900-01-01 00:13:51.038,1900-01-01 00:13:52.873,831.038,832.873,video(831.038-832.873).mp4
BNVJ1fl9d_o-00:00:00.780-00:00:02.600,BNVJ1fl9d_o,00:00:00.780,00:00:02.600,Are you ready for change?,are you ready for change,,train,1900-01-01 00:00:00.780,1900-01-01 00:00:02.600,0.78,2.6,video(0.78-2.6).mp4
BNVJ1fl9d_o-00:00:02.600-00:00:04.459,BNVJ1fl9d_o,00:00:02.600,00:00:04.459,I know I am.,i know i am,,train,1900-01-01 00:00:02.600,1900-01-01 00:00:04.459,2.6,4.459,video(2.6-4.459).mp4
BNVJ1fl9d_o-00:00:04.459-00:00:09.779,BNVJ1fl9d_o,00:00:04.459,00:00:09.779,My name is Joshua Beckman and I am the Vice President of the National Association of the Deaf (NAD).,my name is joshua beckman and i am the vice president of the national association of the deaf nad,,train,1900-01-01 00:00:04.459,1900-01-01 00:00:09.779,4.459,9.779,video(4.459-9.779).mp4
BNVJ1fl9d_o-00:00:09.779-00:00:20.500,BNVJ1fl9d_o,00:00:09.779,00:00:20.500,"We are looking for people interested in serving on the NAD committees, specifically for individuals who are seeking changes in the deaf and hard of hearing community.",we are looking for people interested in serving on the nad committees specifically for individuals who are seeking changes in the deaf and hard of hearing community,,train,1900-01-01 00:00:09.779,1900-01-01 00:00:20.500,9.779,20.5,video(9.779-20.5).mp4
BNVJ1fl9d_o-00:00:22.160-00:00:31.179,BNVJ1fl9d_o,00:00:22.160,00:00:31.179,"We are looking for individuals with great energy, motivation, ready for change, and believe in the best interest for the deaf and hard of hearing community.",we are looking for individuals with great energy motivation ready for change and believe in the best interest for the deaf and hard of hearing community,,train,1900-01-01 00:00:22.160,1900-01-01 00:00:31.179,22.16,31.179,video(22.16-31.179).mp4
BNVJ1fl9d_o-00:00:32.420-00:00:37.219,BNVJ1fl9d_o,00:00:32.420,00:00:37.219,"To express your interest to join a committee, I will explain the three simple steps and the process.",to express your interest to join a committee i will explain the three simple steps and the process,,train,1900-01-01 00:00:32.420,1900-01-01 00:00:37.219,32.42,37.219,video(32.42-37.219).mp4
BNVJ1fl9d_o-00:00:37.219-00:00:45.020,BNVJ1fl9d_o,00:00:37.219,00:00:45.020,"First, you will need to fill out the online form, which will ask who you are and your contact information.",first you will need to fill out the online form which will ask who you are and your contact information,,train,1900-01-01 00:00:37.219,1900-01-01 00:00:45.020,37.219,45.02,video(37.219-45.02).mp4
BNVJ1fl9d_o-00:00:45.799-00:00:49.859,BNVJ1fl9d_o,00:00:45.799,00:00:49.859,"Second, you will be able to review the list of NAD committees.",second you will be able to review the list of nad committees,,train,1900-01-01 00:00:45.799,1900-01-01 00:00:49.859,45.799,49.859,video(45.799-49.859).mp4
BNVJ1fl9d_o-00:00:49.859-00:00:52.979,BNVJ1fl9d_o,00:00:49.859,00:00:52.979,The list includes a description and expectations of these committees.,the list includes a description and expectations of these committees,,train,1900-01-01 00:00:49.859,1900-01-01 00:00:52.979,49.859,52.979,video(49.859-52.979).mp4
BNVJ1fl9d_o-00:00:52.979-00:00:56.320,BNVJ1fl9d_o,00:00:52.979,00:00:56.320,You can apply for up to two different committees.,you can apply for up to two different committees,,train,1900-01-01 00:00:52.979,1900-01-01 00:00:56.320,52.979,56.32,video(52.979-56.32).mp4
BNVJ1fl9d_o-00:00:57.340-00:01:05.620,BNVJ1fl9d_o,00:00:57.340,00:01:05.620,"If you are curious to see what the committees are, they will be listed in this video shortly.",if you are curious to see what the committees are they will be listed in this video shortly,,train,1900-01-01 00:00:57.340,1900-01-01 00:01:05.620,57.34,65.62,video(57.34-65.62).mp4
BNVJ1fl9d_o-00:01:22.599-00:01:25.780,BNVJ1fl9d_o,00:01:22.599,00:01:25.780,"Now that you ve seen the list of committees, hopefully you have identified which committee(s) you want to join.",now that you ve seen the list of committees hopefully you have identified which committee(s you want to join,,train,1900-01-01 00:01:22.599,1900-01-01 00:01:25.780,82.599,85.78,video(82.599-85.78).mp4
BNVJ1fl9d_o-00:01:25.780-00:01:30.879,BNVJ1fl9d_o,00:01:25.780,00:01:30.879,"For the third part of the application process, we need you to answer three questions.",for the third part of the application process we need you to answer three questions,,train,1900-01-01 00:01:25.780,1900-01-01 00:01:30.879,85.78,90.879,video(85.78-90.879).mp4
BNVJ1fl9d_o-00:01:30.879-00:01:37.739,BNVJ1fl9d_o,00:01:30.879,00:01:37.739,"- First, identify and explain your qualifications for the committee you are applying for.",first identify and explain your qualifications for the committee you are applying for,,train,1900-01-01 00:01:30.879,1900-01-01 00:01:37.739,90.879,97.739,video(90.879-97.739).mp4
